datetime,symbol,hour_open,hour_high,hour_low,hour_close,hour_volume,market_period,day_progress,hour_envelope_top,hour_envelope_bot,hour_pldot,hour_oneone_high,hour_oneone_low,hour_z1b,hour_z2b,hour_z5t,hour_z6t
2024-01-31 18:00:00,AAPL,186.33,186.53,186.07,186.18,3259321,market_close,1.0,186.58,186.03,-0.0008,186.55,186.05,0.26,0.63,0.39,0.48
2024-01-31 19:00:00,AAPL,186.17,186.94,185.26,185.97,5922259,market_close,1.0,187.11,185.09,-0.0011,187.02,185.18,1.78,1.75,0.42,1.76
2024-01-31 20:00:00,AAPL,185.98,186.03,184.35,184.36,9880076,market_close,1.0,186.2,184.18,-0.0087,186.11,184.27,0.03,3.01,2.66,1.76
2024-01-31 21:00:00,AAPL,184.44,185.93,184.4,184.83,3006720,market_close,1.0,186.08,184.25,0.0021,186.01,184.32,1.08,1.98,1.07,1.61
2024-01-31 22:00:00,AAPL,184.92,185.29,184.8,185.1,256524,market_close,1.0,185.34,184.75,0.001,185.31,184.78,0.75,0.34,0.18,0.51
2024-01-31 23:00:00,AAPL,185.29,185.45,184.86,185.23,34848,market_close,1.0,185.51,184.8,-0.0003,185.48,184.83,0.92,0.4,0.24,0.62
2024-02-01 00:00:00,AAPL,185.37,185.75,185.22,185.7,36301,morning_session,0.0,185.8,185.17,0.0018,185.78,185.19,1.2,0.09,0.69,0.56
2024-08-01 08:00:00,AAPL,223.8,223.8,222.7,223.05,44591,morning_session,0.0,223.91,222.59,-0.0034,223.86,222.64,0.88,1.35,0.64,1.16
2024-08-01 09:00:00,AAPL,223.26,223.65,223.26,223.62,18201,morning_session,0.0,223.69,223.22,0.0016,223.67,223.24,0.9,0.05,0.53,0.41
2024-08-01 10:00:00,AAPL,223.6,224.08,223.6,224.0,25534,morning_session,0.08,224.13,223.55,0.0018,224.1,223.58,1.0,0.14,0.51,0.5
2024-08-01 11:00:00,AAPL,224.0,224.84,223.97,224.25,136537,morning_session,0.23,224.93,223.88,0.0011,224.88,223.93,0.7,1.06,0.5,0.91
2024-08-01 12:00:00,AAPL,223.98,224.88,223.5,224.44,335241,lunch_session,0.38,225.02,223.36,0.0021,224.95,223.43,2.35,0.79,0.8,1.45
2024-08-01 13:00:00,AAPL,224.44,224.7,222.56,224.28,5933066,lunch_session,0.54,224.91,222.35,-0.0007,224.81,222.45,4.3,0.76,2.08,2.25
2024-08-01 14:00:00,AAPL,224.24,224.31,220.35,220.99,7658230,afternoon_session,0.69,224.71,219.95,-0.0145,224.51,220.15,1.59,5.98,4.3,4.16
2024-08-01 15:00:00,AAPL,221.0,221.18,219.21,219.8,5043113,afternoon_session,0.85,221.37,219.01,-0.0054,221.27,219.11,1.48,2.48,1.26,2.06
2024-08-01 16:00:00,AAPL,219.79,220.17,218.46,218.74,4545337,market_close,1.0,220.34,218.28,-0.0048,220.26,218.37,0.71,2.57,1.83,1.8
2024-08-01 17:00:00,AAPL,218.72,218.9,217.19,218.63,5485080,market_close,1.0,219.07,217.02,-0.0004,218.99,217.1,3.6,0.49,1.87,1.8
2024-08-01 18:00:00,AAPL,218.62,218.8,217.02,217.5,5882393,market_close,1.0,218.98,216.84,-0.0051,218.89,216.93,1.19,2.35,1.33,1.87
2024-08-01 19:00:00,AAPL,217.48,219.14,217.12,218.28,10447032,market_close,1.0,219.34,216.92,0.0037,219.24,217.02,2.9,1.55,0.48,2.12
2024-08-01 20:00:00,AAPL,218.36,223.9,214.0,219.77,3940837,market_close,1.0,224.89,213.01,0.0065,224.4,213.5,14.43,7.43,2.62,10.39
2024-08-01 21:00:00,AAPL,219.75,220.8,212.35,219.0,3292103,market_close,1.0,221.64,211.51,-0.0034,221.22,211.93,16.63,3.24,7.76,8.87
2024-08-01 22:00:00,AAPL,220.0,221.18,218.36,220.0,542730,market_close,1.0,221.46,218.08,0.0,221.32,218.22,4.1,2.12,0.74,2.96
2024-08-01 23:00:00,AAPL,220.0,220.05,219.0,219.6,260017,market_close,1.0,220.16,218.9,-0.0018,220.1,218.95,1.5,0.81,0.24,1.1
2024-08-02 08:00:00,AAPL,217.9,218.82,216.55,218.15,83829,morning_session,0.0,219.05,216.32,0.0011,218.93,216.44,4.0,1.21,1.49,2.38
2024-08-02 09:00:00,AAPL,218.0,218.12,217.6,218.01,39669,morning_session,0.0,218.17,217.55,0.0,218.15,217.57,1.02,0.2,0.48,0.55
2024-08-02 10:00:00,AAPL,218.05,220.57,217.51,220.47,105605,morning_session,0.08,220.88,217.2,0.0111,220.72,217.36,7.4,0.18,4.58,3.21
2024-08-02 11:00:00,AAPL,220.1,220.48,217.28,217.5,321140,morning_session,0.23,220.8,216.96,-0.0118,220.64,217.12,0.55,5.36,4.42,3.36
2024-08-02 12:00:00,AAPL,220.02,220.5,214.0,215.3,1291240,lunch_session,0.38,221.15,213.35,-0.0215,220.82,213.68,3.25,9.36,6.24,6.82
2024-08-02 13:00:00,AAPL,215.36,224.43,213.7,223.24,17230299,lunch_session,0.54,225.5,212.63,0.0366,224.97,213.16,23.85,2.14,13.36,11.27
2024-08-02 14:00:00,AAPL,223.21,224.38,220.67,222.4,19539631,afternoon_session,0.69,224.75,220.3,-0.0036,224.57,220.48,4.33,3.56,0.4,3.9
2024-08-02 15:00:00,AAPL,222.41,223.67,221.41,223.21,9945863,afternoon_session,0.85,223.9,221.18,0.0036,223.78,221.3,4.49,0.84,2.13,2.37
2024-08-02 16:00:00,AAPL,223.21,225.6,222.73,224.24,8681216,market_close,1.0,225.89,222.44,0.0046,225.74,222.59,3.76,2.46,0.22,3.01
2024-08-02 17:00:00,AAPL,224.22,225.28,223.3,224.19,7072095,market_close,1.0,225.48,223.1,-0.0001,225.38,223.2,2.22,1.96,0.32,2.08
2024-08-02 18:00:00,AAPL,224.2,224.23,221.91,222.7,6555484,market_close,1.0,224.46,221.68,-0.0067,224.35,221.79,1.97,2.75,1.18,2.44
2024-08-02 19:00:00,AAPL,222.7,223.37,219.05,219.8,14662108,market_close,1.0,223.8,218.62,-0.013,223.59,218.83,1.88,6.43,4.51,4.54
2024-08-02 20:00:00,AAPL,219.86,220.25,219.41,219.82,1651376,market_close,1.0,220.33,219.33,-0.0002,220.29,219.37,1.02,0.77,0.03,0.88
2024-08-02 21:00:00,AAPL,219.82,220.11,219.25,219.34,384530,market_close,1.0,220.2,219.17,-0.0022,220.15,219.21,0.22,1.39,1.09,0.9
2024-08-02 22:00:00,AAPL,219.55,219.86,219.35,219.5,7036197,market_close,1.0,219.91,219.3,-0.0002,219.89,219.32,0.38,0.65,0.34,0.54
2024-08-02 23:00:00,AAPL,219.53,219.53,219.15,219.25,41346,market_close,1.0,219.57,219.11,-0.0013,219.55,219.13,0.25,0.5,0.29,0.4
2024-08-05 08:00:00,AAPL,206.94,207.9,202.0,202.3,589069,morning_session,0.0,208.49,201.41,-0.0224,208.2,201.7,0.75,10.08,8.48,6.19
2024-08-05 09:00:00,AAPL,202.4,203.06,200.48,202.4,430826,morning_session,0.0,203.32,200.22,0.0,203.19,200.35,4.8,1.19,2.02,2.71
2024-08-05 10:00:00,AAPL,202.39,203.5,200.05,203.25,411739,morning_session,0.08,203.84,199.7,0.0042,203.67,199.88,8.0,0.45,4.72,3.62
2024-08-05 11:00:00,AAPL,203.44,206.12,202.5,203.07,1322852,morning_session,0.23,206.48,202.14,-0.0018,206.3,202.32,1.42,5.49,3.97,3.8
2024-08-05 12:00:00,AAPL,203.0,206.13,196.51,197.65,4052063,lunch_session,0.38,207.09,195.55,-0.0264,206.61,196.03,2.85,15.26,11.74,10.1
2024-08-05 13:00:00,AAPL,197.65,211.12,196.0,207.63,27800821,lunch_session,0.54,212.63,194.49,0.0505,211.88,195.24,29.07,6.28,13.02,15.88
2024-08-05 14:00:00,AAPL,207.83,211.01,198.87,209.56,14942317,afternoon_session,0.69,212.22,197.65,0.0083,211.62,198.26,26.74,2.61,14.79,12.75
2024-08-05 15:00:00,AAPL,209.57,213.5,208.74,210.34,12311737,afternoon_session,0.85,213.98,208.26,0.0037,213.74,208.5,3.99,5.7,2.51,5.0
2024-08-05 16:00:00,AAPL,210.34,213.0,209.72,210.38,6842673,market_close,1.0,213.33,209.39,0.0002,213.16,209.56,1.65,4.72,3.14,3.44
2024-08-05 17:00:00,AAPL,210.36,211.89,209.91,210.76,5437018,market_close,1.0,212.09,209.71,0.0019,211.99,209.81,2.12,2.03,0.45,2.08
2024-08-05 18:00:00,AAPL,210.77,210.95,203.91,204.76,12466614,market_close,1.0,211.65,203.21,-0.0285,211.3,203.56,2.12,11.14,8.55,7.39
2024-08-05 19:00:00,AAPL,204.79,209.38,204.06,209.2,18083933,market_close,1.0,209.91,203.53,0.0215,209.65,203.79,12.85,0.32,7.94,5.59
2024-08-05 20:00:00,AAPL,209.27,211.47,208.7,210.8,2155178,market_close,1.0,211.75,208.42,0.0073,211.61,208.56,5.25,1.21,2.29,2.91
2024-08-05 21:00:00,AAPL,210.64,210.8,209.27,210.34,1556282,market_close,1.0,210.95,209.12,-0.0014,210.88,209.19,2.67,0.83,0.98,1.61
2024-08-05 22:00:00,AAPL,210.33,211.38,210.26,210.45,98555,market_close,1.0,211.49,210.15,0.0006,211.44,210.2,0.47,1.67,1.18,1.18
2024-08-05 23:00:00,AAPL,210.5,212.0,210.45,211.85,109470,market_close,1.0,212.16,210.3,0.0064,212.08,210.37,3.5,0.27,2.0,1.63
2024-08-06 08:00:00,AAPL,211.84,212.84,210.01,210.33,135869,morning_session,0.0,213.12,209.73,-0.0071,212.98,209.87,0.8,4.52,3.5,2.97
2024-08-06 09:00:00,AAPL,210.32,210.32,208.23,209.21,81182,morning_session,0.0,210.53,208.02,-0.0053,210.42,208.13,2.45,2.0,0.21,2.19
2024-08-06 10:00:00,AAPL,209.02,209.02,207.85,208.5,115579,morning_session,0.08,209.14,207.73,-0.0025,209.08,207.79,1.63,0.94,0.21,1.23
2024-08-06 11:00:00,AAPL,208.45,209.25,207.2,207.74,229141,morning_session,0.23,209.46,206.99,-0.0034,209.35,207.1,1.35,2.72,1.55,2.15
2024-08-06 12:00:00,AAPL,208.9,214.8,205.3,205.89,3265682,lunch_session,0.38,215.75,204.35,-0.0144,215.28,204.82,1.48,16.04,13.31,9.98
2024-08-06 13:00:00,AAPL,206.0,206.9,201.07,203.19,13558404,lunch_session,0.54,207.48,200.49,-0.0136,207.19,200.78,5.3,6.68,2.54,6.12
2024-08-06 14:00:00,AAPL,203.19,207.68,202.43,207.55,10712572,afternoon_session,0.69,208.2,201.9,0.0214,207.94,202.17,12.79,0.24,7.97,5.51
2024-08-06 15:00:00,AAPL,207.52,208.56,206.03,208.45,6748597,afternoon_session,0.85,208.81,205.78,0.0045,208.69,205.9,6.05,0.2,3.7,2.66
2024-08-06 16:00:00,AAPL,208.46,209.99,208.27,209.7,4981411,market_close,1.0,210.16,208.1,0.0059,210.08,208.18,3.57,0.52,1.82,1.81
2024-08-06 17:00:00,AAPL,209.69,209.72,208.33,208.51,4087580,market_close,1.0,209.86,208.19,-0.0056,209.79,208.26,0.45,2.18,1.65,1.46
2024-08-06 18:00:00,AAPL,208.51,209.95,207.71,208.78,4815308,market_close,1.0,210.17,207.48,0.0013,210.06,207.59,2.69,2.11,0.15,2.36
2024-08-06 19:00:00,AAPL,208.74,208.83,206.4,207.12,9262794,market_close,1.0,209.07,206.16,-0.0077,208.95,206.28,1.81,3.07,1.57,2.55
2024-08-06 20:00:00,AAPL,207.23,207.24,205.5,205.5,5241057,market_close,1.0,207.41,205.33,-0.0083,207.33,205.41,0.0,3.13,2.78,1.83
2024-08-06 21:00:00,AAPL,205.5,207.23,204.72,204.93,162174,market_close,1.0,207.48,204.47,-0.0028,207.36,204.59,0.53,4.14,3.34,2.64
2024-08-06 22:00:00,AAPL,205.0,206.82,204.9,205.83,76151,market_close,1.0,207.01,204.71,0.004,206.92,204.8,2.33,1.78,0.1,2.02
2024-08-06 23:00:00,AAPL,206.16,206.5,205.0,205.01,55696,market_close,1.0,206.65,204.85,-0.0056,206.57,204.93,0.02,2.68,2.37,1.57
2024-08-07 08:00:00,AAPL,208.3,208.85,207.12,208.33,77905,morning_session,0.0,209.02,206.95,0.0001,208.94,207.03,3.03,0.94,1.1,1.82
2024-08-07 09:00:00,AAPL,208.31,209.39,208.31,208.44,49783,morning_session,0.0,209.5,208.2,0.0006,209.44,208.26,0.32,1.71,1.31,1.13
2024-08-07 10:00:00,AAPL,208.5,209.27,208.24,209.27,33718,morning_session,0.08,209.37,208.14,0.0037,209.32,208.19,2.58,0.0,1.65,1.08
2024-08-07 11:00:00,AAPL,208.91,209.35,207.8,207.95,147130,morning_session,0.23,209.5,207.64,-0.0046,209.43,207.72,0.37,2.52,2.0,1.63
2024-08-07 12:00:00,AAPL,208.8,209.3,207.6,208.08,2909178,lunch_session,0.38,209.47,207.43,-0.0034,209.39,207.52,1.2,2.2,1.18,1.78
2024-08-07 13:00:00,AAPL,208.03,212.43,206.32,212.4,7943224,lunch_session,0.54,213.04,205.71,0.021,212.74,206.01,15.2,0.05,9.68,6.42
2024-08-07 14:00:00,AAPL,212.43,213.47,210.81,213.15,8125470,afternoon_session,0.69,213.74,210.54,0.0034,213.6,210.68,5.85,0.58,3.23,2.79
2024-08-07 15:00:00,AAPL,213.18,213.64,211.96,212.58,5604886,afternoon_session,0.85,213.81,211.79,-0.0028,213.72,211.88,1.55,1.91,0.7,1.76
2024-08-07 16:00:00,AAPL,212.58,212.97,211.18,211.56,4668480,market_close,1.0,213.15,211.0,-0.0048,213.06,211.09,0.94,2.55,1.66,1.88
2024-08-07 17:00:00,AAPL,211.54,211.85,210.35,210.93,4714356,market_close,1.0,212.0,210.2,-0.0029,211.92,210.28,1.45,1.66,0.54,1.58
2024-08-07 18:00:00,AAPL,210.9,211.28,208.89,208.94,6086623,market_close,1.0,211.52,208.65,-0.0093,211.4,208.77,0.13,4.21,3.66,2.51
2024-08-07 19:00:00,AAPL,208.94,210.99,208.48,209.86,8438477,market_close,1.0,211.24,208.23,0.0044,211.12,208.35,3.45,2.03,0.4,2.64
2024-08-07 20:00:00,AAPL,209.82,209.93,208.71,208.71,5224349,market_close,1.0,210.05,208.59,-0.0053,209.99,208.65,0.0,2.2,1.95,1.28
2024-08-07 21:00:00,AAPL,208.63,209.82,208.09,208.39,72120,market_close,1.0,209.99,207.92,-0.0012,209.91,208.0,0.75,2.57,1.81,1.82
2024-08-07 22:00:00,AAPL,208.39,209.34,208.36,208.9,58594,market_close,1.0,209.44,208.26,0.0024,209.39,208.31,1.35,0.79,0.16,1.03
2024-08-07 23:00:00,AAPL,208.71,209.0,207.63,208.25,74104,market_close,1.0,209.14,207.49,-0.0022,209.07,207.56,1.55,1.35,0.21,1.44
2024-08-08 08:00:00,AAPL,209.75,209.8,208.95,209.8,38104,morning_session,0.0,209.89,208.86,0.0002,209.84,208.91,2.13,0.0,1.36,0.89
2024-08-08 09:00:00,AAPL,209.8,210.05,209.2,209.37,10503,morning_session,0.0,210.14,209.11,-0.002,210.09,209.16,0.43,1.22,0.82,0.89
2024-08-08 10:00:00,AAPL,209.46,209.84,209.16,209.61,33024,morning_session,0.08,209.91,209.09,0.0007,209.87,209.13,1.13,0.41,0.35,0.71
2024-08-08 11:00:00,AAPL,209.4,210.18,209.4,209.76,44206,morning_session,0.23,210.26,209.32,0.0017,210.22,209.36,0.9,0.76,0.1,0.82
2024-08-08 12:00:00,AAPL,209.5,212.33,208.69,211.6,311785,lunch_session,0.38,212.69,208.33,0.01,212.51,208.51,7.27,1.31,3.49,3.82
2024-08-08 13:00:00,AAPL,211.54,213.21,208.83,210.73,5987608,lunch_session,0.54,213.65,208.39,-0.0038,213.43,208.61,4.75,4.46,0.93,4.6
2024-08-08 14:00:00,AAPL,210.67,212.99,210.51,212.19,5976385,afternoon_session,0.69,213.24,210.26,0.0072,213.11,210.39,4.2,1.44,1.41,2.6
2024-08-08 15:00:00,AAPL,212.19,212.68,211.08,212.39,4499939,afternoon_session,0.85,212.84,210.92,0.0009,212.76,211.0,3.27,0.52,1.63,1.68
2024-08-08 16:00:00,AAPL,212.37,213.47,212.23,213.18,4457830,market_close,1.0,213.59,212.11,0.0038,213.53,212.17,2.36,0.53,1.04,1.3
2024-08-08 17:00:00,AAPL,213.22,214.2,212.63,213.68,4194586,market_close,1.0,214.36,212.47,0.0022,214.28,212.55,2.62,0.94,0.85,1.65
2024-08-08 18:00:00,AAPL,213.67,213.84,212.6,212.91,3140251,market_close,1.0,213.96,212.48,-0.0035,213.9,212.54,0.79,1.67,0.98,1.3
2024-08-08 19:00:00,AAPL,212.91,213.52,211.87,213.34,6943993,market_close,1.0,213.68,211.7,0.002,213.6,211.79,3.67,0.32,2.06,1.73
2024-08-08 20:00:00,AAPL,213.31,214.0,213.23,213.54,2903833,market_close,1.0,214.08,213.15,0.0011,214.04,213.19,0.78,0.83,0.24,0.81
2024-08-08 21:00:00,AAPL,213.5,213.54,213.23,213.35,450749,market_close,1.0,213.57,213.2,-0.0007,213.56,213.21,0.31,0.34,0.1,0.33
2024-08-08 22:00:00,AAPL,213.4,213.77,213.33,213.47,19621,market_close,1.0,213.81,213.29,0.0003,213.79,213.31,0.34,0.55,0.27,0.46
2024-08-08 23:00:00,AAPL,213.5,214.0,213.5,213.95,32501,market_close,1.0,214.05,213.45,0.0021,214.02,213.48,1.12,0.09,0.63,0.52
2024-08-09 08:00:00,AAPL,213.41,214.25,213.26,214.1,63725,morning_session,0.0,214.35,213.16,0.0032,214.3,213.21,2.1,0.27,1.1,1.04
2024-08-09 09:00:00,AAPL,214.14,214.14,212.44,212.44,59281,morning_session,0.0,214.31,212.27,-0.0079,214.22,212.36,0.0,3.06,2.72,1.78
2024-08-09 10:00:00,AAPL,212.4,212.49,211.57,212.3,61558,morning_session,0.08,212.58,211.48,-0.0005,212.54,211.52,1.83,0.34,0.86,0.97
2024-08-09 11:00:00,AAPL,212.46,212.7,211.0,211.62,189527,morning_session,0.23,212.87,210.83,-0.004,212.78,210.92,1.55,1.94,0.74,1.78
2024-08-09 12:00:00,AAPL,212.7,213.82,210.64,211.18,139694,lunch_session,0.38,214.14,210.32,-0.0071,213.98,210.48,1.35,4.75,3.36,3.34
2024-08-09 13:00:00,AAPL,211.2,213.48,210.7,212.56,4246228,lunch_session,0.54,213.76,210.42,0.0064,213.62,210.56,4.65,1.66,1.5,2.92
2024-08-09 14:00:00,AAPL,212.58,215.18,212.34,214.82,5623578,afternoon_session,0.69,215.46,212.06,0.0105,215.32,212.2,6.2,0.65,3.39,2.98
2024-08-09 15:00:00,AAPL,214.82,215.74,214.54,214.7,4117549,afternoon_session,0.85,215.85,214.42,-0.0006,215.79,214.48,0.4,1.86,1.4,1.25
2024-08-09 16:00:00,AAPL,214.7,215.45,214.41,215.44,3901265,market_close,1.0,215.55,214.31,0.0034,215.5,214.36,2.56,0.03,1.62,1.09
2024-08-09 17:00:00,AAPL,215.44,216.78,215.25,215.92,3817952,market_close,1.0,216.93,215.1,0.0022,216.86,215.17,1.67,1.55,0.32,1.61
2024-08-09 18:00:00,AAPL,215.93,216.09,214.9,215.61,3770389,market_close,1.0,216.21,214.78,-0.0015,216.15,214.84,1.78,0.87,0.37,1.25
2024-08-09 19:00:00,AAPL,215.6,216.62,215.21,216.3,7407864,market_close,1.0,216.76,215.07,0.0032,216.69,215.14,2.73,0.57,1.24,1.48
2024-08-09 20:00:00,AAPL,216.24,216.43,215.96,216.12,2149576,market_close,1.0,216.48,215.91,-0.0006,216.45,215.94,0.4,0.56,0.24,0.49
2024-08-09 21:00:00,AAPL,216.09,216.3,216.09,216.17,19159,market_close,1.0,216.32,216.07,0.0004,216.31,216.08,0.2,0.23,0.08,0.22
2024-08-09 22:00:00,AAPL,216.17,216.25,216.11,216.25,9866,market_close,1.0,216.26,216.1,0.0004,216.26,216.1,0.35,0.0,0.22,0.15
2024-08-09 23:00:00,AAPL,216.31,216.47,216.28,216.47,19882,market_close,1.0,216.49,216.26,0.0007,216.48,216.27,0.47,0.0,0.3,0.2
2024-08-12 08:00:00,AAPL,216.77,217.01,216.3,216.7,32826,morning_session,0.0,217.08,216.23,-0.0003,217.05,216.26,1.0,0.56,0.14,0.75
2024-08-12 09:00:00,AAPL,216.79,216.94,216.75,216.92,11235,morning_session,0.0,216.96,216.73,0.0006,216.95,216.74,0.42,0.04,0.24,0.2
2024-08-12 10:00:00,AAPL,216.9,216.93,216.66,216.85,27956,morning_session,0.08,216.96,216.63,-0.0002,216.94,216.65,0.47,0.14,0.18,0.28
2024-08-12 11:00:00,AAPL,216.8,216.99,216.42,216.8,49311,morning_session,0.23,217.05,216.36,0.0,217.02,216.39,0.95,0.34,0.3,0.6
2024-08-12 12:00:00,AAPL,216.7,217.26,216.42,216.68,125716,lunch_session,0.38,217.34,216.34,-0.0001,217.3,216.38,0.65,1.04,0.51,0.88
2024-08-12 13:00:00,AAPL,216.72,217.65,215.6,216.99,4821895,lunch_session,0.54,217.86,215.4,0.0013,217.75,215.5,3.48,1.18,1.18,2.15
2024-08-12 14:00:00,AAPL,217.0,219.09,216.0,218.63,6154150,afternoon_session,0.69,219.4,215.69,0.0075,219.24,215.85,6.57,0.83,3.47,3.24
2024-08-12 15:00:00,AAPL,218.64,219.51,217.15,218.73,5556532,afternoon_session,0.85,219.75,216.91,0.0004,219.63,217.03,3.95,1.4,1.28,2.48
2024-08-12 16:00:00,AAPL,218.73,218.76,217.18,217.19,3114423,market_close,1.0,218.92,217.02,-0.007,218.84,217.1,0.02,2.82,2.49,1.66
2024-08-12 17:00:00,AAPL,217.19,217.7,216.47,216.84,3476125,market_close,1.0,217.82,216.35,-0.0016,217.76,216.41,0.94,1.54,0.77,1.29
2024-08-12 18:00:00,AAPL,216.85,217.42,216.53,217.39,2390802,market_close,1.0,217.51,216.44,0.0025,217.46,216.49,2.14,0.06,1.31,0.93
2024-08-12 19:00:00,AAPL,217.4,217.67,216.59,217.55,4705100,market_close,1.0,217.78,216.48,0.0007,217.72,216.54,2.4,0.22,1.34,1.13
2024-08-12 20:00:00,AAPL,217.53,217.79,217.45,217.62,884094,market_close,1.0,217.82,217.42,0.0004,217.81,217.43,0.42,0.31,0.01,0.36
2024-08-12 21:00:00,AAPL,217.6,217.68,217.51,217.53,38464,market_close,1.0,217.7,217.49,-0.0003,217.69,217.5,0.05,0.27,0.21,0.18
2024-08-12 22:00:00,AAPL,217.55,217.67,217.55,217.65,8376,market_close,1.0,217.68,217.54,0.0005,217.68,217.54,0.25,0.04,0.13,0.13
2024-08-12 23:00:00,AAPL,217.6,217.77,217.53,217.59,27010,market_close,1.0,217.79,217.51,-0.0,217.78,217.52,0.15,0.32,0.19,0.25
2024-08-13 08:00:00,AAPL,218.31,218.83,218.03,218.54,25269,morning_session,0.0,218.91,217.95,0.0011,218.87,217.99,1.27,0.52,0.35,0.84
2024-08-13 09:00:00,AAPL,218.54,218.7,218.54,218.66,7059,morning_session,0.0,218.72,218.52,0.0005,218.71,218.53,0.3,0.07,0.13,0.17
2024-08-13 10:00:00,AAPL,218.65,218.65,217.56,217.89,25258,morning_session,0.08,218.76,217.45,-0.0035,218.7,217.51,0.82,1.37,0.69,1.14
2024-08-13 11:00:00,AAPL,217.92,218.32,217.85,218.24,25698,morning_session,0.23,218.37,217.8,0.0015,218.34,217.83,0.98,0.14,0.5,0.49
2024-08-13 12:00:00,AAPL,217.97,219.01,217.79,218.5,1700885,lunch_session,0.38,219.13,217.67,0.0024,219.07,217.73,1.78,0.92,0.32,1.28
2024-08-13 13:00:00,AAPL,218.58,221.47,218.15,221.13,7090817,lunch_session,0.54,221.8,217.82,0.0117,221.64,217.98,7.45,0.61,4.22,3.49
2024-08-13 14:00:00,AAPL,221.13,221.71,220.26,220.97,5367106,afternoon_session,0.69,221.85,220.12,-0.0007,221.78,220.19,1.77,1.33,0.05,1.52
2024-08-13 15:00:00,AAPL,220.98,221.6,220.89,221.12,4279692,afternoon_session,0.85,221.67,220.82,0.0006,221.63,220.85,0.58,0.86,0.4,0.74
2024-08-13 16:00:00,AAPL,221.1,221.59,220.92,221.59,2724225,market_close,1.0,221.66,220.85,0.0022,221.62,220.89,1.66,0.01,1.06,0.7
2024-08-13 17:00:00,AAPL,221.57,221.89,220.56,220.93,3139496,market_close,1.0,222.02,220.43,-0.0029,221.96,220.49,0.93,1.73,0.94,1.4
2024-08-13 18:00:00,AAPL,220.93,221.48,220.71,221.23,2358966,market_close,1.0,221.56,220.63,0.0014,221.52,220.67,1.3,0.46,0.42,0.81
2024-08-13 19:00:00,AAPL,221.23,221.31,220.42,221.27,5367035,market_close,1.0,221.4,220.33,0.0002,221.35,220.38,2.13,0.07,1.3,0.93
2024-08-13 20:00:00,AAPL,221.27,221.35,220.01,220.44,3371453,market_close,1.0,221.48,219.88,-0.0038,221.42,219.94,1.08,1.64,0.77,1.41
2024-08-13 21:00:00,AAPL,220.45,220.74,220.41,220.68,32112,market_close,1.0,220.77,220.38,0.001,220.75,220.39,0.68,0.11,0.34,0.34
2024-08-13 22:00:00,AAPL,220.69,220.88,220.5,220.65,23727,market_close,1.0,220.92,220.46,-0.0002,220.9,220.48,0.38,0.41,0.13,0.4
2024-08-13 23:00:00,AAPL,220.6,220.75,220.49,220.7,40300,market_close,1.0,220.78,220.46,0.0005,220.76,220.48,0.52,0.09,0.26,0.27
2024-08-14 08:00:00,AAPL,221.28,221.4,220.77,221.07,42335,morning_session,0.0,221.46,220.71,-0.0009,221.43,220.74,0.75,0.59,0.05,0.66
2024-08-14 09:00:00,AAPL,221.19,221.7,221.12,221.61,15638,morning_session,0.0,221.76,221.06,0.0019,221.73,221.09,1.23,0.16,0.64,0.61
2024-08-14 10:00:00,AAPL,221.69,221.77,221.2,221.35,15651,morning_session,0.08,221.83,221.14,-0.0015,221.8,221.17,0.38,0.76,0.43,0.6
2024-08-14 11:00:00,AAPL,221.33,221.33,220.95,221.04,34261,morning_session,0.23,221.37,220.91,-0.0013,221.35,220.93,0.23,0.52,0.32,0.4
2024-08-14 12:00:00,AAPL,221.2,222.0,220.32,221.41,1333982,lunch_session,0.38,222.17,220.15,0.0009,222.08,220.24,2.73,1.06,0.8,1.76
2024-08-14 13:00:00,AAPL,221.35,222.02,219.7,220.95,6251706,lunch_session,0.54,222.25,219.47,-0.0018,222.14,219.58,3.12,1.93,0.29,2.44
2024-08-14 14:00:00,AAPL,220.94,221.73,220.46,221.69,4979140,afternoon_session,0.69,221.86,220.33,0.0034,221.79,220.39,3.09,0.07,1.91,1.34
2024-08-14 15:00:00,AAPL,221.69,223.03,221.6,222.97,3936281,afternoon_session,0.85,223.17,221.46,0.0058,223.1,221.53,3.43,0.11,2.1,1.5
2024-08-14 16:00:00,AAPL,222.97,222.97,220.38,221.04,4048549,market_close,1.0,223.23,220.12,-0.0087,223.1,220.25,1.65,3.47,2.03,2.72
2024-08-14 17:00:00,AAPL,221.03,221.77,220.88,221.27,3326989,market_close,1.0,221.86,220.79,0.0011,221.81,220.84,0.98,0.9,0.18,0.93
2024-08-14 18:00:00,AAPL,221.26,221.72,220.9,221.57,2910963,market_close,1.0,221.8,220.82,0.0014,221.76,220.86,1.67,0.27,0.83,0.86
2024-08-14 19:00:00,AAPL,221.58,222.35,220.81,221.61,5775363,market_close,1.0,222.5,220.66,0.0001,222.43,220.73,2.0,1.33,0.1,1.62
2024-08-14 20:00:00,AAPL,221.72,221.96,221.49,221.68,2047538,market_close,1.0,222.01,221.44,-0.0002,221.98,221.47,0.47,0.5,0.14,0.49
2024-08-14 21:00:00,AAPL,221.71,221.85,221.58,221.85,14023,market_close,1.0,221.88,221.56,0.0006,221.86,221.57,0.66,0.0,0.43,0.28
